s_0_score,s_10_score,s_11_score,s_12_score,s_1_score,s_2_score,s_3_score,s_4_score,s_5_score,s_6_score,s_7_score,s_8_score,s_9_score
,,,,,,,3.0,,3.0,,,
,,,,,1.032,,0.992,,,,,
,,,,,,,,,,,1.3,1.96
,,2.008,,,,,,,,2.108,,
,,,,,,2.976,,3.016,,,,
,,,,,,,,2.976,,,2.976,
3.0,3.0,,,,,,,,,,,
,,,1.868,,,,,,,,2.048,
,,,,,,3.0,3.0,,,,,
,,,1.984,,,,,,,1.224,,
,,,,,,,,,2.056,1.636,,
,,,,1.364,,,,,2.444,,,
,3.0,,,,,3.0,,,,,,
,,,,1.396,,,,2.516,,,,
,,,,,1.096,,,0.976,,,,
,,,,,1.032,,0.992,,,,,
,,,,1.452,,,,,2.432,,,
2.38,,,,,,,,2.38,,,,
,,,2.54,,,,,2.5,,,,
2.196,,,,2.216,,,,,,,,
2.496,,,2.496,,,,,,,,,
,,,,1.372,,,,,,,,2.752
,,,,,,1.332,,,,,4.112,
,,2.972,2.972,,,,,,,,,
,,,1.868,,,,,,,,2.048,
,,,,3.084,,,1.844,,,,,
2.98,,2.98,,,,,,,,,,
,0.98,,,,1.08,,,,,,,
,3.0,,,,,,3.0,,,,,
,,,,,,,,,2.056,1.636,,
,1.988,,,,,,,,,2.108,,
,3.0,,,,,,3.0,,,,,
,,2.568,,1.568,,,,,,,,
,0.98,,,,1.08,,,,,,,
,,,,1.396,,,,,2.636,,,
,,,1.924,,,,,,1.604,,,
,,,,,,,,,,1.46,,1.88
,,,,,1.032,,,,,,0.992,
,,2.768,,,,,,,,,2.848,
,,,3.028,,,,2.948,,,,,
,,,,,5.0,0.0,,,,,,
,,,,,,,,,1.508,,,1.728
,,,1.924,,,,,,1.604,,,
,,,,,,0.06,,,,,,4.96
,,,,,,,,,1.5,,,1.72
,,3.644,,,,,2.024,,,,,
,,,,,,,,,2.056,1.636,,
,,,,,,3.0,,,3.0,,,
,,,,,,,,,2.976,,2.976,
,,,3.024,,,2.964,,,,,,
,,,,,1.016,,,,,,,0.996
,,2.444,,1.624,,,,,,,,
,2.684,,,,,,,,2.704,,,
,,,,0.54,2.84,,,,,,,
,,,,,,0.996,,,,,4.336,
,,,,,1.032,,,,,0.992,,
,,,,,,,,2.476,,,2.396,
,,,,,1.048,,,,,0.988,,
,,1.924,,,,,,,,2.184,,
,,,,,,,2.984,,,,3.004,
,,,,1.508,,,,,,,,2.528
,,,,,1.016,,,,,,0.996,
,2.092,2.092,,,,,,,,,,
,,,,,,,2.96,3.02,,,,
,,,,,,,,,1.508,,,1.728
2.432,,,,,,,,,,2.432,,
,,,,,,,,,,,1.404,1.864
2.248,,,,2.248,,,,,,,,
2.42,,,,,,,,,,2.42,,
,,,,,1.096,,,0.976,,,,
,1.528,,,,,,,,,,,1.628
,,,,,,,2.28,,,,,3.28
,,,,,,,,,,,1.404,1.864
,,,2.44,,,,,,2.32,,,
,,,,,,,2.984,,,,3.004,
,,,,,,3.0,3.0,,,,,
,,,,,,,2.984,,,,3.004,
,,,,,,,,,2.976,,2.976,
,,,,,,,,,1.828,,1.668,
,,2.204,,,,,,,,,,2.644
3.0,3.0,,,,,,,,,,,
,3.272,,,,,2.592,,,,,,
2.432,,,,,,,,,,2.432,,
,,,3.028,,,,2.948,,,,,
,,,,,,3.0,,,3.0,,,
,,3.644,,,,,2.024,,,,,
2.984,,,,,,,,,,2.984,,
,3.0,,,,,3.0,,,,,,
2.98,,2.98,,,,,,,,,,
2.86,,,2.88,,,,,,,,,
,1.896,,,,,,,,,,2.016,
,,2.26,,1.82,,,,,,,,
,,,,,1.032,,,,,0.992,,
,,,,,,,,,2.396,,2.396,
,,,2.464,,,,,2.444,,,,
,,,3.028,,,,2.948,,,,,
,2.296,,,,,,,,,,2.376,
,,,,3.244,,,2.004,,,,,
,,,,3.992,,1.512,,,,,,
,,2.808,,,,,,,,2.788,,
,,1.108,,,,,,1.368,,,,
,,,,,1.032,,,,,0.992,,
,,,,,,,2.96,3.02,,,,
,,,0.992,,1.032,,,,,,,
,,2.808,,,,,,,,2.788,,
,,,,1.352,,,,,2.712,,,
,2.992,,,,,,,,,,,2.992
,3.0,,,,,,3.0,,,,,
,,1.0,,,1.0,,,,,,,
,2.416,,,,,,,,,,2.456,
,,,2.624,,,,,2.624,,,,
,,3.32,,,,2.52,,,,,,
,,1.84,2.46,,,,,,,,,
,,,,,,,3.0,,3.0,,,
,0.976,,,,1.096,,,,,,,
,,,2.44,,,,,,2.42,,,
,,,,1.704,,,,,,2.504,,
,,,,,,2.964,,3.024,,,,
,,2.808,,,,,,,,2.788,,
,,,,,5.0,0.0,,,,,,
,,2.108,,,,,,,,2.008,,
,1.784,2.064,,,,,,,,,,
,,1.832,,,,,,,1.952,,,
,0.98,,,,1.08,,,,,,,
,,,,,,3.0,3.0,,,,,
2.996,,2.996,,,,,,,,,,
,,,,,,,,2.976,,,2.976,
,,,,,1.096,,,0.976,,,,
,,,,,1.032,,,,,0.992,,
,,2.08,,,,,,,,1.76,,
0.996,,,,,1.016,,,,,,,
,,,0.984,,1.064,,,,,,,
,,,,,,2.976,,,,3.016,,
,,,,,1.016,,,,,,,0.996
,,,,,1.016,,,,,,,0.996
,,2.984,2.964,,,,,,,,,
,,,2.588,1.688,,,,,,,,
,,,3.032,,,2.952,,,,,,
,,,,,,2.976,,3.016,,,,
,,3.672,,,,1.992,,,,,,
,,,,,1.016,,,,,,,0.996
,,,,,,3.0,,,3.0,,,
,,,,,1.048,,,,0.988,,,
3.0,,,,,,,3.0,,,,,
3.0,,,,,,,,,3.0,,,
,,,,1.588,,,,2.528,,,,
2.936,,,,,,,,,,2.936,,
,,,,,,,,2.976,,,2.976,
,,2.984,2.964,,,,,,,,,
,,,,1.78,,,,,,2.34,,
3.0,3.0,,,,,,,,,,,
,,1.848,,,,,,,1.848,,,
,,,,,,,,,,,1.6,1.92
,,1.0,,,1.0,,,,,,,
,,,,,,,,1.308,,1.188,,
,1.056,,,,,,,1.276,,,,
2.972,,,2.972,,,,,,,,,
,2.524,,,1.584,,,,,,,,
,,,,,1.032,,0.992,,,,,
,,2.376,,,,,,,,,2.456,
,,2.744,,,,,,2.724,,,,
,,,3.032,,,2.952,,,,,,
,,1.224,,,,,,,2.024,,,
,,,0.984,,1.064,,,,,,,
,,,,,,,,,,1.352,,1.752
,,,,4.016,,1.476,,,,,,
,,,,,,,2.972,3.012,,,,
,,,,0.524,2.904,,,,,,,
,,,,,,,,2.928,,2.928,,
,,,,,,2.976,,,,3.016,,
,,,,,,3.0,,,3.0,,,
,,1.476,,,,,,,1.936,,,
,,,2.276,,,,,2.396,,,,
,,,,,,,2.936,,,3.036,,
,,2.064,,,,,,,,2.144,,
,3.0,,,,,,,,3.0,,,
,,,,,1.048,,,,,,0.988,
,,,,1.268,,,,2.808,,,,
,,,,,,0.06,,,,,,4.96
,,,,4.12,,1.32,,,,,,
,,,,1.192,,,,,,,,2.592
,,,,1.676,,,,,,,2.276,
,2.024,,2.024,,,,,,,,,
,,,,,1.048,,,,,,0.988,
,,1.436,,,,,,,,,,2.136
,,,,,,,,,1.22,,,1.68
3.0,,,,,,,3.0,,,,,
,,2.304,,,,,,,,,2.424,
,,1.664,,,,,,2.044,,,,
,,,,,,3.0,3.0,,,,,
2.22,,,,2.22,,,,,,,,
,,1.436,,,,,,,,,,2.136
,,,0.992,,,,,,,,,1.032
,2.092,2.872,,,,,,,,,,
,,,,1.06,,,,,2.7,,,
,,,,,,3.0,3.0,,,,,
,2.544,,,1.924,,,,,,,,
3.0,3.0,,,,,,,,,,,
,,,,,,,,,,,0.992,1.032
,,,,,,,2.552,,,,3.112,
,,,2.212,,,,,,,1.912,,
,,,2.212,,,,,,,1.912,,
,,,,,,,,,,1.568,1.788,
,,,,1.136,,,,,2.636,,,
,,,,,,,,1.688,,,,1.568
,,,,,,,2.304,,,,,3.264
,,1.932,1.812,,,,,,,,,
,,,,,,,,2.152,,2.252,,
3.0,3.0,,,,,,,,,,,
,2.996,,,,,,,,2.996,,,
2.992,,,,,,,,,,,,2.992
,,,,,1.016,,,,,,,0.996
2.984,,,,,,,,,,2.984,,
,,,,2.992,,,1.752,,,,,
,,,,,,2.04,,,3.64,,,
2.98,,,,,,,,,,,2.98,
,,,,,,,,,,1.58,1.8,
,,,,,,,,,,1.148,,1.328
0.996,,,,,1.016,,,,,,,
,3.0,,,,,3.0,,,,,,
,3.0,,,,,3.0,,,,,,
,,,,,1.048,,,,0.988,,,
3.0,,,,,,,3.0,,,,,
,,0.996,,,1.016,,,,,,,
2.972,,,2.972,,,,,,,,,
,,,,,1.064,,,,,,,0.984
,,,,,1.032,,,0.992,,,,
2.94,2.94,,,,,,,,,,,
,,,,,,,,,2.98,,2.98,
,1.892,1.732,,,,,,,,,,
,0.972,,,,1.112,,,,,,,
,,,1.764,,,,,2.084,,,,
,,3.168,,,,,2.328,,,,,
,,1.636,,,,,,,,2.196,,
,,,,,,2.976,,,,3.016,,
,,,,3.32,,,1.96,,,,,
,,,3.012,,,,2.972,,,,,
,2.484,,,1.584,,,,,,,,
3.0,,,,,,3.0,,,,,,
,,,,,1.032,,,,,0.992,,
3.0,,,,,,3.0,,,,,,
,,,2.976,,,,,2.976,,,,
,,,1.492,,,,,,,,,1.812
,,,,,5.0,0.0,,,,,,
,,,,,,,,,,,1.168,1.268
,,,3.012,,,,2.972,,,,,
,1.968,,,,,,,,,1.848,,
,,,2.976,,,,,2.976,,,,
,,,2.5,1.64,,,,,,,,
,0.972,,,,1.112,,,,,,,
,0.972,,,,1.112,,,,,,,
,,,,,,,2.972,,,3.012,,
,0.968,,,,1.128,,,,,,,
,,,3.016,,,2.976,,,,,,
,,,,,,2.964,,,,3.024,,
,,,,,,,2.26,,,,,3.1
,,,,,,,,,,1.568,1.788,
,,,,,1.048,,,,0.988,,,
,,,,,,2.976,,,,3.016,,
,,,,,,,,2.764,2.604,,,
3.0,3.0,,,,,,,,,,,
,,,,,,3.0,3.0,,,,,
,,,,,,3.0,3.0,,,,,
,,,,,,0.012,,,,,,4.992
,,,,,,,,1.704,,1.584,,
,,,1.616,,,,,1.556,,,,
,,,,1.716,,,,,,2.516,,
,,,,,,3.0,3.0,,,,,
,2.356,,,1.476,,,,,,,,
,,,3.024,,,2.964,,,,,,
,,,,3.164,,,1.904,,,,,
3.0,,,,,,3.0,,,,,,
,,,,,,,2.972,,,3.012,,
,,,2.488,1.648,,,,,,,,
,,,,,,,2.972,,,3.012,,
,,,1.236,,,,,,,,,1.236
,,,2.964,,,,,2.984,,,,
,,,3.024,,,2.964,,,,,,
,,,,,5.0,0.0,,,,,,
,2.392,,,1.992,,,,,,,,
,,,,,,,,,2.98,,2.98,
,,3.168,,,,,2.328,,,,,
,,,3.028,,,,2.948,,,,,
,,,,,,3.0,3.0,,,,,
3.0,,,,,,,3.0,,,,,
,,,,,,,,,,1.66,,1.98
,,,,,,,3.0,,3.0,,,
,,,,,,,2.976,2.996,,,,
,,,,,,,,2.94,,2.98,,
,2.536,,,1.756,,,,,,,,
,2.488,,,1.828,,,,,,,,
,,2.332,,1.892,,,,,,,,
,,,,,,,,,2.98,,2.98,
3.0,,,,,,,3.0,,,,,
,,,,,,,,,,1.568,1.788,
2.98,,,,,,,,,,,2.98,
3.0,,,,,,3.0,,,,,,
3.0,3.0,,,,,,,,,,,
,,,,,1.016,,,,,,0.996,
2.984,,,,,,,,,,2.984,,
2.272,,,,2.292,,,,,,,,
,,,,,,0.0,,5.0,,,,
,,,,,,,,,,,1.18,1.28
,3.0,,,,,,3.0,,,,,
,,1.632,,,,,,,,,,2.032
,,,3.036,,,,2.936,,,,,
,,,,,,,1.956,,,,,3.056
,2.096,1.816,,,,,,,,,,
,,,,,5.0,0.0,,,,,,
,,,,,5.0,0.0,,,,,,
,,,,1.592,,,,,,2.592,,
,,,3.028,,,,2.948,,,,,
,1.856,,2.216,,,,,,,,,
,,,,1.16,,,,,2.72,,,
,,,,,,,,,,1.66,,1.98
,3.304,,,,,2.544,,,,,,
,,,,,1.048,,,,0.988,,,
,,0.996,,,,,,1.016,,,,
,,,,,,3.0,,,3.0,,,
,,0.996,,,1.016,,,,,,,
,2.544,,,1.744,,,,,,,,
,,,,,,,,,2.248,1.568,,
,2.412,,,,,,,,,,2.452,
,,,,,1.032,,,,,,,0.992
,,,2.824,,,,,,,,2.764,
,,,,,,,,,,1.684,,1.984
,,1.576,1.816,,,,,,,,,
3.0,,,,,,,,,3.0,,,
,,,,,,,2.968,,,,2.988,
,,,,1.508,,,,,2.568,,,
,,,,,,,2.984,,,3.004,,
,2.032,,,,,,,,,1.672,,
0.996,,,,,,,,1.016,,,,
,,,,1.48,,,,,,2.46,,
,,3.664,,,,2.004,,,,,,
,,,,1.76,,,,,,2.52,,
,,,,,,,2.004,,,3.244,,
,,,,1.056,,,,2.836,,,,
,,,0.992,,1.032,,,,,,,
,,1.988,,,,,,,,2.068,,
,,,,,,,1.956,,,,,3.056
,,,2.516,,,,,,,,2.416,
,0.976,,,,1.096,,,,,,,
,,,,,,,3.0,,3.0,,,
,,,,1.576,,,,,,,2.616,
,,,,,,2.952,,,,3.032,,
2.736,,2.736,,,,,,,,,,
3.0,,,,,,3.0,,,,,,
,1.9,,,,,,,,,,,1.92
,,,1.824,,,,,,,,1.804,
,,,,,,,,,,1.704,2.344,
,,,,,,,,1.196,,,,1.276
,,,,,,,2.284,3.384,,,,
,2.644,,,,,,,,,2.744,,
,2.572,,,1.592,,,,,,,,
,,1.424,,,,,,,2.444,,,
,,,,,,,1.956,,,,,3.056
,,,,,,,2.284,3.384,,,,
2.98,,,,,,,,,,,2.98,
,1.564,,,,,,,2.024,,,,
,,,,,,3.0,,,3.0,,,
,,2.924,,,,,,,,2.924,,
,,,,,5.0,0.0,,,,,,
,,,,,,,,1.544,1.884,,,
,,2.924,,,,,,,,2.924,,
,,,,,,1.956,,,,,3.696,
3.0,,,,,,,,,3.0,,,
1.168,,,,,,,,,,,,1.188
,,,,,,,1.972,,,,,3.052
2.996,,,,,,,,,2.996,,,
,,,,,,,2.328,,,,3.408,
,,,,,,0.024,,4.984,,,,
,,,,,1.016,,,0.996,,,,
,,2.876,,,,,,,2.856,,,
,,,,1.66,,,,,,2.74,,
,2.356,,,,,,,,,,2.456,
,,1.888,,,,,,,,,2.088,
1.168,,,,,,,,,,,,1.188
,,,,,,2.976,,,,3.016,,
,,,,,,,,1.376,,,,1.436
,,,,,1.096,,,,0.976,,,
,3.0,,,,,,3.0,,,,,
,,3.012,,,,,2.972,,,,,
,,,,,1.112,,,,0.972,,,
,2.216,,,,,,,,,2.116,,
3.0,,,,,,3.0,,,,,,
,,,,,1.016,,,,,,0.996,
3.0,,,,,,3.0,,,,,,
,,,,,,2.976,,,,3.016,,
,,1.832,,,,,,,,,2.192,
,3.0,,,,,,,,3.0,,,
1.168,,,,,,,,,,,,1.188
,,1.924,,,,,,,,,,2.244
,,,,,,,,1.628,,1.448,,
0.996,,,,,1.016,,,,,,,
,,,,,,0.0,,,,,,5.0
,,,,,,,,,1.672,,,1.732
,,,,,1.016,,,,,,0.996,
,,3.68,,,,1.98,,,,,,
,,,,,,,,,,1.576,,1.876
,,,,,,,3.0,,3.0,,,
,,,,,1.016,,,0.996,,,,
,,,,,1.032,,0.992,,,,,
,,,,,,3.0,3.0,,,,,
,3.0,,,,,,3.0,,,,,
2.64,,,,,,,,,,,2.64,
,,,,,,1.548,,,,,,3.968
,1.94,1.98,,,,,,,,,,
,,,2.964,,,,,2.984,,,,
,,1.0,,,1.0,,,,,,,
,,,,,1.016,,,,,,0.996,
,,1.256,,,,,,,,,2.136,
,,1.264,,,,,,,,,2.144,
,,,2.068,,,,,,,1.988,,
,,,,,,,,1.468,,,,1.808
,,,,,,,2.904,,,3.044,,
,,2.148,,,,,,,,1.928,,
2.46,,,,,,,,,,2.46,,
0.996,,,,,1.016,,,,,,,
,,,,,1.048,,,,,,,0.988
,,,,,,,,,1.672,,,1.732
,,,,,1.048,,,,,0.988,,
,,,,,5.0,0.0,,,,,,
,,,0.984,,1.064,,,,,,,
,,,,,,,2.904,,,3.044,,
,,2.148,,,,,,,,1.928,,
2.976,,2.976,,,,,,,,,,
,,,,,5.0,0.0,,,,,,
,,,,,,,3.0,,3.0,,,
,,,2.524,,,,,,,,2.484,
,,1.708,,,,,,,,,,2.008
2.976,,2.976,,,,,,,,,,
,2.404,,,1.744,,,,,,,,
,,,,,,0.012,,4.992,,,,
,,3.68,,,,1.98,,,,,,
,,,,,,2.976,,,,3.016,,
,,,,,1.032,,,0.992,,,,
,,,,,,3.0,3.0,,,,,
,2.332,,,1.892,,,,,,,,
,,,,,,,,1.876,1.816,,,
,2.404,,,,,,,,,,2.404,
,,,,,,,,,1.812,1.892,,
,,,,,1.016,,,,,,0.996,
,,2.572,,1.732,,,,,,,,
,3.0,,,,,,3.0,,,,,
2.956,,2.956,,,,,,,,,,
2.988,,,,,,,,2.988,,,,
,2.016,,1.816,,,,,,,,,
,,1.46,,,,,,,2.26,,,
,,,,,,,2.984,,,3.004,,
,,,,,,0.012,,4.992,,,,
,,1.46,,,,,,,2.26,,,
2.996,2.996,,,,,,,,,,,
,,,,,,3.0,3.0,,,,,
,0.98,,,,1.08,,,,,,,
2.872,,,,,,,,,,,2.872,
,,,2.364,,,,,2.304,,,,
3.0,,,,,,3.0,,,,,,
,,,,,,2.976,,,,3.016,,
,,,,,,,2.984,,,3.004,,
,,,,,,,,,1.74,,,1.28
,,,,,,,1.548,,,,,3.968
,,,,,,,,1.54,1.76,,,
,2.432,,,1.832,,,,,,,,
,,,,,,3.0,,,3.0,,,
,,,,,,,,,2.08,1.64,,
,3.0,,,,,3.0,,,,,,
,,,,,1.048,,,,,0.988,,
,,,1.452,,,,,,,,,1.972
2.984,,,,,,,,,,2.984,,
,,,,,,,1.548,,,,,3.968
,,,,1.348,,,,,2.568,,,
3.0,,,,,,3.0,,,,,,
,,,,,,,,1.776,1.556,,,
3.0,,,,,,,,,3.0,,,
,1.888,,,,,,,1.948,,,,
,0.98,,,,1.08,,,,,,,
0.996,,,,,1.016,,,,,,,
,,,,,,,,,,1.672,,2.032
,,1.0,,,1.0,,,,,,,
,,,,,,,,,2.08,1.64,,
,,,,,,,2.292,3.092,,,,
,,,3.032,,,2.952,,,,,,
,,,3.012,,,,2.972,,,,,
,,,2.56,1.58,,,,,,,,
,2.632,,,1.672,,,,,,,,
,,,,,1.016,,,,0.996,,,
,,,,3.2,,,1.9,,,,,
,,,,,,,2.268,3.108,,,,
,,3.68,,,,1.98,,,,,,
,,,,,,,,,,,1.796,1.696
,,,,1.228,,,,,2.788,,,
2.872,,,,,,,,,,,2.872,
,3.0,,,,,,,,3.0,,,
,2.468,,,,,,,,,,2.528,
,,,2.372,,,,,,,,2.432,
,0.976,,,,1.096,,,,,,,
,,,,,,,,,2.08,1.64,,
,,1.632,,,,,,,,,2.352,
,,,,,,1.548,,,,,,3.968
,,,2.36,1.8,,,,,,,,
,,2.984,2.964,,,,,,,,,
,,,,,,,,,,1.644,2.004,
,2.016,,1.816,,,,,,,,,
,,3.004,,,,,2.984,,,,,
3.0,3.0,,,,,,,,,,,
,,,,,1.048,,,,,,,0.988
,,1.884,,,,,,,,,,1.964
,,,2.372,,,,,,,,2.432,
,,,0.988,,1.048,,,,,,,
,1.772,,,,,,,2.092,,,,
,,,,,,,,,1.516,,,1.916
,1.94,1.98,,,,,,,,,,
,,,,,,2.964,,,,3.024,,
2.972,,,2.972,,,,,,,,,
,,1.92,,,,,,,,1.86,,
,2.468,,,,,,,,,,2.528,
,2.996,,,,,,,,,,,2.996
,1.008,,,,,,,,,,2.188,
,,1.892,,,,,,,,1.852,,
,,,2.976,,,,,,,,2.976,
,1.82,,1.74,,,,,,,,,
2.996,2.996,,,,,,,,,,,
,,,,3.12,,,1.82,,,,,
,,,1.296,,,,,,1.236,,,
,,,0.988,,1.048,,,,,,,
3.0,,,,,,,3.0,,,,,
3.0,3.0,,,,,,,,,,,
,,,,,,,,,2.08,1.64,,
0.996,,,,,1.016,,,,,,,
,1.704,,,,,,,,,1.744,,
,,,,,,3.0,,,3.0,,,
,,,,,,,2.984,,,3.004,,
,,,0.988,,1.048,,,,,,,
,,3.68,,,,1.98,,,,,,
,,,,,,1.548,,,,,,3.968
,,,,,1.064,,,,,0.984,,
2.216,,,,2.216,,,,,,,,
,,,,3.024,,,1.844,,,,,
,1.952,1.992,,,,,,,,,,
,,,,0.476,3.096,,,,,,,
2.832,,,,,,,,,,,,2.832
2.98,,,,,,,,,,,2.98,
,,3.004,,,,,2.984,,,,,
,2.0,1.92,,,,,,,,,,
,,1.756,,,,,,,1.956,,,
,,,1.064,,,,,,1.044,,,
,,,,,,,,,,1.52,2.12,
,,1.92,,,,,,,,1.86,,
,,,,,,,1.5,,,,,4.0
,,,,1.452,,,,,,,,2.352
,,2.984,,,,,,2.904,,,,
,,,,,1.032,,,,,,,0.992
,1.728,,,,,,,,,1.728,,
,2.0,1.92,,,,,,,,,,
,,,,1.356,,,,,,,2.616,
,,,,,,,,,,,1.852,1.952
,,1.664,,,,,,,,,,2.044
,,,,,,2.976,,,,3.016,,
,0.98,,,,1.08,,,,,,,
,,2.528,,1.708,,,,,,,,
,,,,,5.0,0.0,,,,,,
,,,2.364,,,,,2.304,,,,
,1.676,,,,,,,,,,,1.476
,,2.984,,,,,,2.904,,,,
,,3.008,,,,2.988,,,,,,
3.0,,,,,,,3.0,,,,,
,,,,,,,,1.692,1.812,,,
,1.704,,,,,,,,,1.744,,
,,2.62,,1.58,,,,,,,,
,,,,,,,,,,,1.576,1.956
2.832,,,,,,,,,,,,2.832
,,1.0,,,1.0,,,,,,,
,,,,,,,2.024,,,,3.644,
,,,,,,,,,1.18,,,1.14
,,,,3.116,,,1.956,,,,,
,,,,,,,,,1.18,,,1.14
2.984,,,,,,,,2.984,,,,
,,,,,,,,2.48,,,2.46,
,,,,,,,1.544,3.964,,,,
,,,2.712,,,,,2.292,,,,
,,,,,,2.976,,,,3.016,,
2.996,2.996,,,,,,,,,,,
2.264,,,,2.284,,,,,,,,
,1.032,,1.212,,,,,,,,,
3.0,,,,,,3.0,,,,,,
,,,0.984,,1.064,,,,,,,
2.856,,,,,,,,,,,,2.856
2.832,,,,,,,,,,,,2.832
,,,,,5.0,0.0,,,,,,
,,,3.012,,,,2.972,,,,,
,,,3.012,,,,2.972,,,,,
,,,,,,1.5,,,,,,4.0
,,,,,1.032,,,,,,,0.992
,2.996,2.996,,,,,,,,,,
,,,,,,,,2.48,,,2.46,
,,,2.548,1.468,,,,,,,,
,,3.008,,,,,2.988,,,,,
,,,,,,0.012,,4.992,,,,
,,,,,,,2.024,,,,3.644,
,,,,,,,,,2.908,2.768,,
3.0,3.0,,,,,,,,,,,
3.0,,,,,,,3.0,,,,,
,,1.732,,,,,,,,,,1.972
0.996,,,,,1.016,,,,,,,
,,,,,,,,,2.98,,2.98,
3.0,3.0,,,,,,,,,,,
,,1.732,,,,,,,,,,1.972
,,,,,,,2.944,,,3.024,,
,,1.62,,,,,,,,,2.48,
,3.0,,,,,3.0,,,,,,
,,,,,1.016,,,0.996,,,,
,,,2.22,,,,,,2.26,,,
,,,,,,,,,,1.448,2.708,
,,,,,,1.5,,,,,,4.0
,2.316,,2.696,,,,,,,,,
,,1.604,2.004,,,,,,,,,
,1.764,,,,,,,,,,,2.024
,1.468,,,,,,,,,,2.288,
,,,,,,,,,,1.78,,1.76
,2.448,,,1.628,,,,,,,,
,3.0,,,,,,,,3.0,,,
,,3.008,,,,,2.988,,,,,
,1.668,,,,,,,1.868,,,,
3.0,,,,,,,3.0,,,,,
,,,,,,3.0,,,3.0,,,
,,,,1.464,,,,2.644,,,,
,,1.812,2.292,,,,,,,,,
,,,,,,,2.984,,,3.004,,
,,,2.984,,,,,,2.964,,,
,,,2.288,,,,,,,2.268,,
,,2.472,,1.772,,,,,,,,
2.248,,,,2.248,,,,,,,,
,2.2,3.2,,,,,,,,,,
,,,,,,,1.5,,,,,4.0
,1.768,,,,,,,,,,,2.208
,2.3,,2.5,,,,,,,,,
,2.492,2.352,,,,,,,,,,
,,3.672,,,,1.992,,,,,,
,,,,,,2.976,,,,3.016,,
,,,,,1.048,,,,0.988,,,
,,,,,,1.992,,,,,3.672,
2.296,,,,2.316,,,,,,,,
,1.764,,,,,,,1.584,,,,
3.0,,,,,,,,,3.0,,,
,,,2.06,,,,,,2.2,,,
,,,,1.552,,,,,,,,2.572
,,,,,,2.976,,,,3.016,,
,,,,,,,,,2.444,,1.244,
,2.984,2.984,,,,,,,,,,
,,,,,,,,,,1.296,,1.896
,,,,,1.016,,,,,,0.996,
,1.852,,,,,,,,,2.192,,
,,,,,1.064,,,,0.984,,,
,,1.0,,,1.0,,,,,,,
,,,,,,,2.984,,,3.004,,
,,,2.776,,,,,2.776,,,,
,,2.984,2.964,,,,,,,,,
,,,,,,,,,1.836,1.536,,
,,,3.024,,,2.964,,,,,,
,,1.0,,,,,,1.0,,,,
2.996,,,,,,,,,2.996,,,
,,,,,,2.976,,,,,,3.016
,2.492,,,1.752,,,,,,,,
3.0,,,,,,3.0,,,,,,
,,,,,,,,1.748,,2.148,,
,,,,,,0.012,,4.992,,,,
,,,,,1.016,,,,,,0.996,
,,,,3.084,,,1.804,,,,,
2.972,,,2.972,,,,,,,,,
,,,,,,,,,,2.52,2.56,
,,,,,,,,,,2.432,2.472,
,2.984,2.984,,,,,,,,,,
,3.0,,,,,,3.0,,,,,
,,,,,1.016,,,,,,0.996,
,,,,,1.048,,,,,0.988,,
,,,,,,3.0,,,3.0,,,
3.0,,,,,,,3.0,,,,,
,2.996,,,,,,,,,,,2.996
,,,,,,,,1.132,1.272,,,
,,,2.984,,,,,,2.964,,,
,,2.296,,,,,,,,,2.396,
,,3.016,,,,2.976,,,,,,
,,,1.244,,,,,,,,,1.384
,,,,,5.0,0.0,,,,,,
,,,,,1.048,,,,0.988,,,
,,,,1.708,,,,2.388,,,,
,,,,3.164,,,1.924,,,,,
,3.512,,,,,2.232,,,,,,
,,1.604,,,,,,,,,,2.364
,,,,,,,,,,,1.668,1.768
,,,,,,,,1.616,,,,1.836
,,,,,1.048,,,,,0.988,,
,,,,3.944,,1.584,,,,,,
,,2.308,2.348,,,,,,,,,
,,,,,1.048,,,,,0.988,,
,3.0,,,,,3.0,,,,,,
2.284,,,,2.304,,,,,,,,
,3.648,,,,,2.028,,,,,,
,,2.492,,1.612,,,,,,,,
,1.704,,,,,,,,,,2.224,
0.996,,,,,1.016,,,,,,,
,,,,,,,,,2.064,2.144,,
,,,3.02,,,,2.96,,,,,
,,2.648,,1.508,,,,,,,,
,,,2.96,,,,,,2.98,,,
,,,,,,,3.0,,3.0,,,
,,,,1.156,,,,2.916,,,,
3.0,,,,,,3.0,,,,,,
,,,,,,,,,1.808,,,1.848
,,2.4,,1.84,,,,,,,,
,,2.308,2.348,,,,,,,,,
,,,,,,,2.448,,3.368,,,
,,,,,,,,,,1.64,,1.72
,,3.68,,,,1.98,,,,,,
,2.996,,,,,,,,,,,2.996
,,,,,1.016,,,,,,,0.996
,,3.176,,,,,2.316,,,,,
0.996,,,,,1.016,,,,,,,
,,,1.336,,,,,,1.496,,,
,,2.104,,,,,,,2.144,,,
,,3.176,,,,,2.316,,,,,
,0.984,,,,1.064,,,,,,,
,,,,,1.032,,,0.992,,,,
2.984,,,,,,,,,,2.984,,
,,3.68,,,,1.98,,,,,,
,,1.52,,,,,,,,,,1.9
,,2.104,,,,,,,2.144,,,
,0.976,,,,1.096,,,,,,,
,,,,,,,,1.548,,,,1.808
,,1.84,,,,,,,,,1.96,
,,,,1.376,,,,,2.856,,,
